label,youtube_id,time_start,time_end,split
sipping cup,5dRQXxsxtd8,10,20,train
sipping cup,SsquuF2ql88,1,11,train
sipping cup,poxz4pMqRCI,33,43,train
sipping cup,6-7v4JGcF5o,1,11,train
sipping cup,0e7zzQiFL98,32,42,train
sipping cup,WFyRmlEhDfM,0,10,train
sipping cup,8Cr02BlBV3E,3,13,train
sipping cup,VcF3N2HCm-A,8,18,train
sipping cup,E8wI0QNYjHc,13,23,train
sipping cup,1spaLlCs8as,0,10,train
sipping cup,U8txbroGhLM,25,35,train
sipping cup,aJdGuhoQTBk,34,44,train
sipping cup,l-eyt4h-ZlM,0,10,train
sipping cup,yNrkLmon7wI,62,72,train
sipping cup,4RJAaWXeYng,25,35,train
sipping cup,WcCFzqQwzS4,14,24,train
sipping cup,Z8koAzUh420,12,22,train
sipping cup,YwRxQv3CmK8,16,26,train
sipping cup,Wdt0-DAQBKg,38,48,train
sipping cup,HDKnQUOWjJw,15,25,train
sipping cup,knS25GpzHBY,24,34,train
sipping cup,VFYLCOQkIZU,0,10,train
sipping cup,xT9LDrInaRk,59,69,train
sipping cup,H1KyMd5VASY,77,87,train
sipping cup,9_xbFL7decs,18,28,train
sipping cup,WcS3J4SkoNY,30,40,train
sipping cup,zwLV86WpRmw,43,53,train
sipping cup,bX3_n_jJEBQ,35,45,train
sipping cup,M_R0CqI8TFI,0,10,train
sipping cup,mR0wpp1kV4w,10,20,train
sipping cup,2kFwKby-crI,47,57,train
sipping cup,aNEO1KbT7R4,25,35,train
sipping cup,xGvS2CMDjRA,79,89,train
sipping cup,7t2VSsrk2ng,0,10,train
sipping cup,kNkeJW9qvn0,38,48,train
sipping cup,kGZxAXlaBzM,24,34,train
sipping cup,09QIrVprBak,28,38,train
sipping cup,YvTJ-N6QZ-o,20,30,train
sipping cup,3xtlbGzf0VI,32,42,train
sipping cup,7x-myKWvO7Q,18,28,train
sipping cup,X9CGH82VJ80,3,13,train
sipping cup,pTYaMcJeOOc,46,56,train
sipping cup,rEI_Dwk4VhE,0,10,train
sipping cup,uJ0dItpJqn4,42,52,train
sipping cup,jHu1cZUZMWA,13,23,train
sipping cup,lnnAOknxFtQ,0,10,train
sipping cup,as8uJFpNq1c,0,10,train
sipping cup,c65Et1q0sy0,0,10,train
sipping cup,tC0FRpt_sG8,8,18,train
sipping cup,I2eSUBabCjE,0,10,train
sipping cup,wNOsCBokAW4,52,62,train
sipping cup,07-A-IvMLzM,1,11,train
sipping cup,NSQXLkry51A,6,16,train
sipping cup,E23sg77gRYU,46,56,train
sipping cup,Ib7NNJLjyT8,4,14,train
sipping cup,CNL_n-ivBuY,11,21,train
sipping cup,rY3vAy4YStU,2,12,train
sipping cup,iA90yU_pnCE,16,26,train
sipping cup,Ii8T5v1R4Zw,0,10,train
sipping cup,sPr2mM-KYNA,47,57,train
sipping cup,rTJAmzp2vQc,12,22,train
sipping cup,uoGuQYeNFPY,1,11,train
sipping cup,XlnffvvOQF8,22,32,train
sipping cup,QiWiNZ7Sf9s,0,10,train
sipping cup,daiNTQxk_k0,6,16,train
sipping cup,CfJBpiNIiZg,19,29,train
sipping cup,NLj3pLztMnc,0,10,train
sipping cup,2fzl60IARS4,25,35,train
sipping cup,jJuxaLUyLjQ,13,23,train
sipping cup,Ra8yeoH9loA,34,44,train
sipping cup,Tw49_61trt0,10,20,train
sipping cup,0P2kkBHVr48,1,11,train
sipping cup,_Fdh34Vf9T4,0,10,train
sipping cup,amUGnwjX-YY,80,90,train
sipping cup,085MVPrmaSY,36,46,train
sipping cup,zoW4j814c0Q,26,36,train
sipping cup,txnVMnWck64,57,67,train
sipping cup,UY6AR8i91I4,8,18,train
sipping cup,J74TV8CVHKk,1,11,train
sipping cup,x6DllgKPe5I,0,10,train
sipping cup,_bSJHfYOFFE,40,50,train
sipping cup,_i_XtMuoI7I,29,39,train
sipping cup,8UX_o1Bi0XA,11,21,train
sipping cup,SPOCtW0AlA8,11,21,train
sipping cup,zUTQn1HF_ZU,25,35,train
flipping pancake,X3EvlFzyI-0,12,22,train
flipping pancake,6XRpeTnXJTc,0,10,train
flipping pancake,Jj09DFazUwI,8,18,train
flipping pancake,Jd45m_vaOdE,0,10,train
flipping pancake,yjC8yEsRORw,0,10,train
flipping pancake,5iMQo-0ttQo,23,33,train
flipping pancake,VqcxmDhCtZc,3,13,train
flipping pancake,WpMGX_LD1DQ,5,15,train
flipping pancake,iFcTxUm1jaU,2,12,train
flipping pancake,uA7SfzT4OAk,2,12,train
flipping pancake,oBHtkjQnZeA,6,16,train
flipping pancake,sOWCNs-Z5KM,20,30,train
flipping pancake,cb5JOBNp77Y,22,32,train
flipping pancake,wuc7FbHBiEs,2,12,train
flipping pancake,zs7h8ZSDejg,2,12,train
flipping pancake,6j9QGo13lVQ,0,10,train
flipping pancake,SHpIilEOwpg,14,24,train
flipping pancake,05m-gALSFYM,10,20,train
flipping pancake,CFzkUZaQK0Y,1,11,train
flipping pancake,BMUninIbQaE,22,32,train
flipping pancake,DQAimMNMYIs,0,10,train
flipping pancake,-i-m7UhgECY,1,11,train
flipping pancake,ANHX01cnyEE,7,17,train
flipping pancake,CNzzBs0XghA,36,46,train
flipping pancake,cG84LQ4zgLE,0,10,train
flipping pancake,aDRdrEMNp2c,2,12,train
flipping pancake,Kcyy9MVXWzU,0,10,train
flipping pancake,_zOub6N7b2Q,16,26,train
flipping pancake,XCa6He_9eVs,5,15,train
flipping pancake,vatKlL_kZko,0,10,train
flipping pancake,l4C7UE0k5YA,17,27,train
flipping pancake,wBZ7k_Gdv4A,5,15,train
flipping pancake,JQx4-_Vpv4k,3,13,train
flipping pancake,bc1Cs72xyBI,0,10,train
flipping pancake,40oV3zSF9q8,60,70,train
flipping pancake,xAFVFeDtl7Y,2,12,train
flipping pancake,fqsVtb537jk,6,16,train
flipping pancake,mgDVacMLN-s,1,11,train
flipping pancake,Jg7DZPvuxNA,4,14,train
flipping pancake,5MbKOiAiFMo,0,10,train
flipping pancake,_Pc9lrWKF8M,22,32,train
flipping pancake,mE_9_-7JCjo,1,11,train
flipping pancake,Djvv_p0ZFCM,28,38,train
flipping pancake,Y9-8oU-XloY,26,36,train
flipping pancake,yE9LQwPSvIE,38,48,train
flipping pancake,OntsItap7vU,1,11,train
flipping pancake,ZuvChCAjbak,22,32,train
flipping pancake,9Ra6CuU6XVI,1,11,train
flipping pancake,TkQTGmqCLkA,2,12,train
flipping pancake,xjqwVd4GE54,3,13,train
flipping pancake,5YRHbjOblRw,3,13,train
flipping pancake,MelTLUnXdnY,28,38,train
flipping pancake,zHupv-ZNi0Y,4,14,train
flipping pancake,KVdvgClAdGs,12,22,train
flipping pancake,TeU7exX2fhs,0,10,train
flipping pancake,WHJqphW5Voo,25,35,train
flipping pancake,PH1dzro2yOA,5,15,train
flipping pancake,s4O5wV748J0,1,11,train
flipping pancake,Cf540gES9gU,2,12,train
flipping pancake,-8S87U-FVJI,2,12,train
flipping pancake,lYDMMUcc36s,3,13,train
flipping pancake,96qU4x5M9hw,63,73,train
flipping pancake,--33Lscn6sk,4,14,train
flipping pancake,UEuwe-5Eu9c,0,10,train
flipping pancake,IwdcNQY7P7E,2,12,train
flipping pancake,X3XN3-NdbsA,20,30,train
flipping pancake,IXMI29sH1wo,2,12,train
flipping pancake,_PqybI1Z-zI,1,11,train
flipping pancake,m1VxNTmfeMc,0,10,train
flipping pancake,39WU_O1-bMM,4,14,train
flipping pancake,iu_CfrB-2cw,1,11,train
flipping pancake,7TPpBJODJuQ,15,25,train
flipping pancake,Pqsb4EGd15U,5,15,train
flipping pancake,o65seGJTP7E,19,29,train
flipping pancake,O4xK32EjOe0,5,15,train
flipping pancake,nOlC-0f4AY0,20,30,train
flipping pancake,31PvTWBXBB0,26,36,train
flipping pancake,CkTY1QBiS_I,6,16,train
flipping pancake,pJciO-mlzvo,20,30,train
flipping pancake,Z4uu7MuPYPs,4,14,train
flipping pancake,dIegqnfLbLo,8,18,train
flipping pancake,cIYMyxwrh2A,14,24,train
flipping pancake,mYMlQxAVjgg,44,54,train
flipping pancake,asZphJY30fA,0,10,train
flipping pancake,GBVoMU1TtwM,5,15,train
flipping pancake,UM1rqJDC134,2,12,train
flipping pancake,ZFLwPM9ECN0,4,14,train
flipping pancake,OwWpQheq8WA,2,12,train
flipping pancake,VL8qAM6UcOY,1,11,train
flipping pancake,J5aWfIZqCXI,0,10,train
flipping pancake,486bOrv3Aww,4,14,train
flipping pancake,LzuERfC2ZQE,3,13,train
flipping pancake,mLoPoHvEW2Y,1,11,train
flipping pancake,4y-oN8xS82Q,20,30,train
flipping pancake,yLDSgq7vO1U,0,10,train
flipping pancake,FeA5dXPYFs4,2,12,train
flipping pancake,Hq2lbRsYJqU,2,12,train
flipping pancake,9EeAcR_TN4Q,10,20,train
flipping pancake,EWpa8qmlRM4,3,13,train
flipping pancake,MBCMWPnao1s,8,18,train
flipping pancake,QtKuRVkQkP0,0,10,train
flipping pancake,7MNDRyKGItA,2,12,train
flipping pancake,Ly0iK9tfXCc,6,16,train
flipping pancake,zFWB4tm38Ss,10,20,train
flipping pancake,OKHjuSYEXf4,0,10,train
flipping pancake,fOaoL2QL41U,2,12,train
flipping pancake,fvDqvvTwceg,2,12,train
flipping pancake,HcBaPCEqe6M,74,84,train
flipping pancake,AWvYpA3lXfQ,23,33,train
flipping pancake,TDmLIRFnXQY,11,21,train
tickling,HlGpoVti28o,9,19,train
tickling,QwRZkayRUOE,3,13,train
tickling,DbOJND6Df5Q,47,57,train
tickling,gYi-zhyyPZk,31,41,train
tickling,rPQm7nkN93Q,32,42,train
tickling,gtZ3ilRCZxw,5,15,train
tickling,GDYLUgAq1tI,49,59,train
tickling,ecKPNuwCEZI,2,12,train
tickling,a62w2j9Sykg,26,36,train
tickling,U9W7J9lzeMQ,0,10,train
tickling,4NM1mi29u34,26,36,train
tickling,apjEvOG8-Zo,39,49,train
tickling,M7K0XVlvyrc,8,18,train
tickling,cM_A8Y3DJGU,20,30,train
tickling,4eoVK1Yj2n8,5,15,train
tickling,Q1QbFyO1wwM,0,10,train
tickling,PAZaob1tN_Q,73,83,train
tickling,uNwue64Ix9I,3,13,train
tickling,ocx0sUa2WM4,0,10,train
tickling,o1NZp3eCGtE,22,32,train
tickling,aBYBEDJtEr0,56,66,train
tickling,9bVKrVTIPyM,14,24,train
tickling,IdkQH9gmLxw,9,19,train
tickling,htnCCZkZaH4,13,23,train
tickling,JqZlO93HNUM,23,33,train
tickling,cbuqMo4spP8,2,12,train
tickling,k96RmHoIt9U,34,44,train
tickling,LIVxDxcZ0KE,22,32,train
tickling,XAn8vkGvqdA,2,12,train
tickling,br2NgFQbJUo,17,27,train
tickling,eDWyopbDNog,10,20,train
tickling,xfXZOowuAX0,10,20,train
tickling,-paPb9rjEbA,0,10,train
tickling,GpQHZl-Pc6Y,0,10,train
tickling,xfxZNHwMBcg,15,25,train
tickling,n5YdDD7pQN0,57,67,train
tickling,P3uinGOWQxo,1,11,train
tickling,q3clvXduvkg,6,16,train
tickling,zfSIL3BcB5E,4,14,train
tickling,HCQRvVHpOeM,7,17,train
tickling,ZqGD1kuRaWE,11,21,train
tickling,GEeZ8KJ8t20,54,64,train
tickling,u5teQ2gNZ0g,78,88,train
tickling,lpz3pfVudw8,28,38,train
tickling,z-iAJb6xfNE,78,88,train
tickling,N5iWFIorLw4,0,10,train
tickling,V1ROB25Am9Q,49,59,train
tickling,hdCDq0jrIis,26,36,train
tickling,QCpiiiAIYS0,0,10,train
tickling,mxaYGZVO2h4,19,29,train
tickling,VXm-TArdm1U,6,16,train
tickling,PAfbsp4j3BQ,13,23,train
tickling,HJllTUDwvF8,15,25,train
tickling,CDm_hHE1svw,29,39,train
tickling,6MJPQLI36n8,15,25,train
tickling,eN4AwuZ7NJY,36,46,train
tickling,QBkF18tqOpE,4,14,train
tickling,swL01JM3cec,5,15,train
tickling,q-XxWKjsMIE,10,20,train
tickling,hrsRLXkw-vA,12,22,train
tickling,YRVwlN5zLh8,0,10,train
tickling,Xcwti0hYme8,12,22,train
tickling,Dx6pM3qtxNw,3,13,train
tickling,TBVwPPJQQx8,0,10,train
tickling,ncVUOCyUXXY,10,20,train
tickling,7GokPHxnfKo,55,65,train
tickling,PIfy1C0JjuI,30,40,train
tickling,n4F4XTfvbQ0,41,51,train
tickling,-JuFFz7KyMo,41,51,train
tickling,6ISb7feuP1c,29,39,train
tickling,eCecvpDbS0E,20,30,train
tickling,-y5tO9tDrT4,14,24,train
tickling,V-_VMliiUtk,19,29,train
tickling,dHO5c0-IpnU,31,41,train
tickling,k8A-x1HOIaE,38,48,train
tickling,9aZwuirVU-0,28,38,train
tickling,4CP7GeU8-UY,25,35,train
tickling,WH5oOheApgM,62,72,train
tickling,Y8tVSLCFd9U,0,10,train
tickling,Ds4hs2Za-NE,37,47,train
tickling,H5dPgdDXy8M,4,14,train
tickling,hdIw0Mj4hMc,3,13,train
tickling,BxpBlDoXld4,43,53,train
tickling,8LntqgW9Wr0,8,18,train
tickling,y55YVhOdmJY,1,11,train
tickling,gQ00prGMXSc,80,90,train
tickling,S4jDSSxD3Zs,61,71,train
tickling,v2rWw0dYyQw,46,56,train
tickling,S3FSBiqcMVk,0,10,train
tickling,pF9WX9snJAI,39,49,train
tickling,045h8J_XzHE,0,10,train
tickling,7UUJWJ3bypc,52,62,train
tickling,j4DMXthlorY,1,11,train
tickling,AGzFbgEckEw,15,25,train
tickling,3hfjAD5Uw54,51,61,train
tickling,p3wfwsAGJxE,0,10,train
tickling,c0ZxjmKZtBE,9,19,train
tickling,606BQ8pD5jE,1,11,train
tickling,6XExtxpl59c,51,61,train
tickling,d-By3q5Z3SY,36,46,train
tickling,O4alY3dwhw0,2,12,train
tickling,k8nqSnOLJno,0,10,train
tickling,UbVQrxTT2i0,15,25,train
tickling,-T1JSe4RtzM,44,54,train
tickling,xPFdcaIFGYk,8,18,train
tickling,Fuoc0Zk29YM,19,29,train
tickling,2HAaJEcMKBs,24,34,train
tickling,c2pZ8aQ0zbE,9,19,train
tickling,C53B6BZYxrM,3,13,train
tickling,TiGqnx8nhhM,60,70,train
watering plants,0VIUEz2fank,80,90,train
watering plants,6BTc7zFe4Ic,36,46,train
watering plants,EraBmgB9U9Q,10,20,train
watering plants,g-gDD1LE-Ck,40,50,train
watering plants,GhLSYSPzSzY,0,10,train
watering plants,J4kCvThFPe0,10,20,train
watering plants,a4uGSlCs5BQ,0,10,train
watering plants,jp0ZeavPE38,10,20,train
watering plants,j8QiMfx5cCk,66,76,train
watering plants,ieOlt99rEcE,23,33,train
watering plants,CYas92QbgOY,39,49,train
watering plants,P1gac5rSqeI,14,24,train
watering plants,6H5c7v3gWwI,34,44,train
watering plants,i_2HqSeEqoY,13,23,train
watering plants,iMaoJYgiQrY,28,38,train
watering plants,JNWVGZPi97M,0,10,train
watering plants,7zjGCEEZskQ,0,10,train
watering plants,_yN3koKiAsA,22,32,train
watering plants,ke_p8uAjA8Y,3,13,train
watering plants,lPDubN1KCq0,27,37,train
watering plants,o9p8v4NkTcw,29,39,train
watering plants,Op6oiIf29eQ,26,36,train
watering plants,27zZJ1gOfNc,9,19,train
watering plants,csCX-Nu63lQ,6,16,train
watering plants,f1zCFd--nU8,19,29,train
watering plants,fm8hHqjErug,18,28,train
watering plants,9n5ZYtoMogY,0,10,train
watering plants,942Pulz3IBo,40,50,train
watering plants,leLWIeWdo-A,19,29,train
watering plants,nQvT5yEU1dc,45,55,train
watering plants,gd-InfY5-aw,68,78,train
watering plants,J-xjSptpGk8,1,11,train
watering plants,Urdgh-mAKAM,14,24,train
watering plants,05Ru2KOKSy8,3,13,train
watering plants,iEwcfWQctbs,29,39,train
watering plants,8vri7plhzLc,27,37,train
watering plants,i9bPIPrgyl4,29,39,train
watering plants,6XajgOeG5W0,0,10,train
watering plants,jwpfTm0xQUE,12,22,train
watering plants,Y2Yop2YWDTs,72,82,train
watering plants,pw1SWCEzU3Y,64,74,train
watering plants,g9YSj0kxPGI,6,16,train
watering plants,O-F5MSKLCoQ,43,53,train
watering plants,3075Va8CXY8,80,90,train
watering plants,J8Jd1vS2uEs,52,62,train
watering plants,jZfXAIU4rZ4,73,83,train
watering plants,cr66VBlQZy8,32,42,train
watering plants,4EbwkpZQph0,73,83,train
watering plants,-48AuLUK1Is,19,29,train
watering plants,ZdxDCb0Q6ik,17,27,train
watering plants,y9eFUaqYJyA,4,14,train
watering plants,L67XePyv1bg,0,10,train
watering plants,JWL8_eoZ8jk,56,66,train
watering plants,l3BWz5AO3ec,50,60,train
watering plants,cHOI5a535rU,15,25,train
watering plants,NbCm3InT3AU,53,63,train
watering plants,eflXyJtAnrs,6,16,train
watering plants,fSSjmJrkXtQ,10,20,train
watering plants,PnvHWicdjPY,66,76,train
watering plants,hSGR05xCpL0,77,87,train
watering plants,Xuiqm74hD8s,16,26,train
watering plants,akKiGp-yIN8,61,71,train
watering plants,c0oYlFZ_K-Q,16,26,train
watering plants,O2_6rM-hHg4,34,44,train
watering plants,L9Z2CGOHUys,37,47,train
watering plants,bCjnbc_08lk,20,30,train
watering plants,Lebijexaa7g,0,10,train
watering plants,8n18U9G_QGk,10,20,train
watering plants,lRAwQXpP5o4,0,10,train
watering plants,DC69BrHCkC0,14,24,train
watering plants,f6ozK43LX8I,2,12,train
watering plants,6hxfbMafhuc,1,11,train
watering plants,-SKEHtP4qUw,0,10,train
watering plants,a13S5_GWQ58,34,44,train
watering plants,-opkjstfG3o,11,21,train
watering plants,zaMqqqPQUOs,1,11,train
watering plants,3198ZEPu2VI,9,19,train
watering plants,xVWoLQXDwl8,29,39,train
watering plants,PP9VSy7_KRY,14,24,train
watering plants,1FXh6xKXXQs,0,10,train
watering plants,VRNM4fvxioE,8,18,train
watering plants,DOeletQKkGQ,23,33,train
watering plants,bFJQML1ca_k,25,35,train
watering plants,FLRYbfi831M,12,22,train
watering plants,Vw3lwwfLpbM,61,71,train
watering plants,9gKJEZrs1rE,10,20,train
watering plants,k7HrpZD3BY4,19,29,train
watering plants,G0lnaOE45Zo,29,39,train
watering plants,EYCXDYGdx-w,8,18,train
watering plants,3cCFL5D5ekw,2,12,train
watering plants,UUD2wFFhX6Q,29,39,train
watering plants,Y2A5cLuJsA0,29,39,train
watering plants,aeZa9EMWoQI,0,10,train
watering plants,jQp-7bxfqiw,4,14,train
watering plants,GTNceQap6zk,2,12,train
watering plants,QJRAAlC4ooA,27,37,train
watering plants,DlSgtnIGwGI,50,60,train
watering plants,f0Bg2sVJY4s,53,63,train
watering plants,NzHcoBDZHro,13,23,train
watering plants,kGZVjdVlTVM,6,16,train
watering plants,PvCN8yp38Yk,18,28,train
watering plants,J4cLDlC-d9o,46,56,train
watering plants,OP8bY8gTiEU,24,34,train
watering plants,hVsSVzz-xOc,69,79,train
watering plants,2UbC4Tadqzk,51,61,train
watering plants,oxCyutqSDYo,14,24,train
watering plants,dXzltAOkaFg,51,61,train
watering plants,v4apw_WFRrk,80,90,train
watering plants,qkgUYe2TJ5o,33,43,train
watering plants,LfhgvGTSywQ,72,82,train
eating spaghetti,4lEBeMvENDE,48,58,train
eating spaghetti,dEbMzlejBrc,8,18,train
eating spaghetti,msPn9KN7_-U,7,17,train
eating spaghetti,cOOTW1caDg0,80,90,train
eating spaghetti,L9qyHPjsIAg,20,30,train
eating spaghetti,HuugPI7UvyE,3,13,train
eating spaghetti,18nXGrBvNJE,4,14,train
eating spaghetti,VXTY-RQnRa4,65,75,train
eating spaghetti,b5XcZ-FcNkk,1,11,train
eating spaghetti,PFser0JBbg8,45,55,train
eating spaghetti,PNa2_ye6KQo,23,33,train
eating spaghetti,eDRJwSPjap4,18,28,train
eating spaghetti,DBIkgV6ClyM,0,10,train
eating spaghetti,CUKuxrYi-Is,11,21,train
eating spaghetti,BO8YQRgpYL8,15,25,train
eating spaghetti,B8p_11tQ0XQ,25,35,train
eating spaghetti,GMKIH0VG7zM,61,71,train
eating spaghetti,Ogkc7iS1FFY,3,13,train
eating spaghetti,kwKa9Sb7ieQ,7,17,train
eating spaghetti,cerHIRA8z8o,44,54,train
eating spaghetti,a26x4FTIt3s,6,16,train
eating spaghetti,vmmS__rByS0,72,82,train
eating spaghetti,TUbmMOf0PSI,26,36,train
eating spaghetti,zTbzeFwZzQA,3,13,train
eating spaghetti,FWA1fyjD8so,0,10,train
eating spaghetti,v5SOnauLAPY,17,27,train
eating spaghetti,U9BHI88jIwc,9,19,train
eating spaghetti,aLPoU_ZgM_A,21,31,train
eating spaghetti,5QrlneL48GU,68,78,train
eating spaghetti,YgZ-0EziwKI,25,35,train
eating spaghetti,wCSZbeTiSJ0,28,38,train
eating spaghetti,uUde3n5Js5Q,13,23,train
eating spaghetti,3DamAoCzlqU,76,86,train
eating spaghetti,mWo5qdna8dA,14,24,train
eating spaghetti,DCuKZZxgZ9g,20,30,train
eating spaghetti,ZSFymdJbq3s,0,10,train
eating spaghetti,LqFlU5lvVXk,49,59,train
eating spaghetti,YGod0O_vgOk,29,39,train
eating spaghetti,6qAG0XPet9U,1,11,train
eating spaghetti,7kw6Xc97Q5o,33,43,train
eating spaghetti,uJmNHneDwpw,25,35,train
eating spaghetti,BkHPlz2ZZCQ,13,23,train
eating spaghetti,nnYuDclUFnk,27,37,train
eating spaghetti,1ttEmkw-uqw,72,82,train
eating spaghetti,iB9kD0xiPOA,6,16,train
eating spaghetti,ogSt9z3pvWA,0,10,train
eating spaghetti,McE_qZsRaeE,38,48,train
eating spaghetti,1Jo5mNMGRX0,21,31,train
eating spaghetti,r3fpJYMf-Fg,10,20,train
eating spaghetti,wWcLRXV0WUk,75,85,train
eating spaghetti,z6NWKhn2vNo,0,10,train
eating spaghetti,4Gf_8BKZENI,2,12,train
eating spaghetti,NzQEzzbhi0w,29,39,train
eating spaghetti,CowaCwqXbEI,38,48,train
eating spaghetti,i-rKhBsmsjw,3,13,train
eating spaghetti,jdeIEEfKMrk,0,10,train
eating spaghetti,Fvs-QRbD3HA,71,81,train
eating spaghetti,OjbPlKypMF0,67,77,train
eating spaghetti,9DbQzBpTdxE,70,80,train
eating spaghetti,yXuvb6Pd3IM,47,57,train
eating spaghetti,sbqg3P6S8zg,17,27,train
eating spaghetti,Rk4HCnAQaR0,54,64,train
eating spaghetti,Qgop3wJVOd8,2,12,train
eating spaghetti,Y-MyeFG4-OM,70,80,train
eating spaghetti,TV8_sCK1Yqs,45,55,train
eating spaghetti,mnDmRC61NfQ,11,21,train
eating spaghetti,WkW6ZKDLZg8,16,26,train
eating spaghetti,AjyzEfg6tUY,1,11,train
eating spaghetti,wDujGE-bEME,0,10,train
eating spaghetti,cdCpa8lNMtQ,7,17,train
eating spaghetti,ozafHThSrtI,40,50,train
eating spaghetti,b2EqdRaexkY,1,11,train
eating spaghetti,YAECYmLcjrE,35,45,train
eating spaghetti,S1GdscesxXI,5,15,train
eating spaghetti,1itTAI1TWpk,7,17,train
eating spaghetti,jvArwXucYU0,1,11,train
eating spaghetti,8nUd9gIYkHk,33,43,train
eating spaghetti,qxz4QsD_QdM,3,13,train
eating spaghetti,1U7lLMSRaOw,0,10,train
eating spaghetti,5aqQbum1fJw,47,57,train
eating spaghetti,P9i2kPD2khI,0,10,train
eating spaghetti,t7GMgiTknCc,64,74,train
eating spaghetti,RWbPNHi3j2A,1,11,train
eating spaghetti,gPBzIvGVqWw,21,31,train
eating spaghetti,h5Z6_yD0mmE,37,47,train
eating spaghetti,0QEc0kJWUaU,4,14,train
eating spaghetti,TU5Y9wAf198,23,33,train
eating spaghetti,V8EN7o1YbmM,55,65,train
eating spaghetti,5g5UsoTDTU0,0,10,train
eating spaghetti,uTnnOAu5uIc,59,69,train
eating spaghetti,XUUpp2wShZw,4,14,train
eating spaghetti,qm8BKTBMpqw,51,61,train
eating spaghetti,SUym2rT0LNQ,46,56,train
eating spaghetti,Zh2d-zg7o4Y,4,14,train
eating spaghetti,Qf4J_EpGHf8,7,17,train
eating spaghetti,j2v7iDSHDig,3,13,train
eating spaghetti,uoFWi0jrXwU,1,11,train
eating spaghetti,VS8TzJ8elaA,74,84,train
eating spaghetti,knl-6nTMV9Q,0,10,train
eating spaghetti,4Cr031_phfQ,48,58,train
eating spaghetti,aCSVc1zyBRY,1,11,train
eating spaghetti,qUWdCzQdiDc,17,27,train
eating spaghetti,o38hL5ILbbU,22,32,train
eating spaghetti,v7iE7EWBp1Q,25,35,train
eating spaghetti,GIVTD8V9SnQ,17,27,train
eating spaghetti,qfowL6baJVs,13,23,train
eating spaghetti,x8cNh7mzxAU,30,40,train
eating spaghetti,Vu_QWtEpcCI,1,11,train
eating spaghetti,ldfXUf_cdvc,4,14,train
eating spaghetti,cU8PI2sn8qA,19,29,train
dribbling basketball,tiYCLkMn5a0,20,30,train
dribbling basketball,N2lMaRRp9Qo,47,57,train
dribbling basketball,O11NuNcJHno,43,53,train
dribbling basketball,Bd7iEIfD7eQ,31,41,train
dribbling basketball,_6fOqvum3TU,74,84,train
dribbling basketball,Z4sMlvM6P0g,52,62,train
dribbling basketball,5t32dT2bFaU,56,66,train
dribbling basketball,I8loTAKpGu8,25,35,train
dribbling basketball,sfSxkwvocL4,40,50,train
dribbling basketball,8gPnjBW5wd4,17,27,train
dribbling basketball,hkxsEILyNlE,35,45,train
dribbling basketball,YuK1JHuq_aE,28,38,train
dribbling basketball,8vztSdS8odY,60,70,train
dribbling basketball,cBCG46Uj6yk,0,10,train
dribbling basketball,tC1RGVQhB3k,21,31,train
dribbling basketball,9tHcluhbB3E,29,39,train
dribbling basketball,W9v5hcI5wiQ,0,10,train
dribbling basketball,3YBGpevfc00,79,89,train
dribbling basketball,S-jeaENoaPI,3,13,train
dribbling basketball,Ney0mt2b5_Q,75,85,train
dribbling basketball,O2AWFrwT6Hs,6,16,train
dribbling basketball,k3htRMZwi3c,24,34,train
dribbling basketball,A3ILt2sLd6I,24,34,train
dribbling basketball,PA5qGtZuiqs,37,47,train
dribbling basketball,n8gPasVhqUU,14,24,train
dribbling basketball,beySeJho7Mk,44,54,train
dribbling basketball,9kuLwGGOu8Q,58,68,train
dribbling basketball,Rk6SGJi_8ik,3,13,train
dribbling basketball,DXpFYgj3FXU,17,27,train
dribbling basketball,DcHVh8F0658,1,11,train
dribbling basketball,hkY8wKhl8As,47,57,train
dribbling basketball,SLA9g_vpVEQ,10,20,train
dribbling basketball,vJu-wOCz-9o,46,56,train
dribbling basketball,HX_ud3136BA,0,10,train
dribbling basketball,TFNKZ-l8_CU,0,10,train
dribbling basketball,Kh74eRjYEbo,12,22,train
dribbling basketball,JRbkZL7T2QU,9,19,train
